coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Fri Mar 20 11:03:39 +0000 2020,,,,0,1240957168821481474,,,,en,,,198,1240956943902093312,ArmandoNDK,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ArmandoNDK: It still boggles my mind that the clear obvious and verified story hasn’t been told by the Media on the Corona Virus—

The…",https://twitter.com/MaggieDay55/status/1240957168821481474,Sat Aug 04 22:20:25 +0000 2012,MaggieDay55,false,TBD,293607,534,1218,3,,Maggie Day,MaggieDay55,175702,,,false
,Fri Mar 20 11:51:59 +0000 2020,,,,0,1240969330889764865,,,,en,,,65562,1240666954958069768,Gordough_,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Gordough_: Corona Virus isn't real, the government just wants everyone inside for two weeks so they can change the batteries in the bir…",https://twitter.com/daniellleee_x3/status/1240969330889764865,Tue Aug 11 02:37:55 +0000 2009,daniellleee_x3,false,Carry yourself with the confidence of a mediocre white man. Psalms 4:20,190,157,174,1,,danielle 🌿,daniellleee_x3,19011,,http://Instagram.com/daniellleee0x,false
,Fri Mar 20 12:58:11 +0000 2020,,,,0,1240985993261412352,,,,en,,,7422,1240658250174873602,farahnisrinaa_,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @farahnisrinaa_: corona makes our relationship with family stronger :)),https://twitter.com/shafiranggrn/status/1240985993261412352,Wed Apr 10 08:45:13 +0000 2019,shafiranggrn,false,kita temen.,18,80,114,0,,fira,shafiranggrn,5064,,,false
,Fri Mar 20 06:39:53 +0000 2020,,,,4,1240890788504113152,__be_happy01,1240761828445171700,2778184230,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@__be_happy01 @haybam15 @seyiamakinde The man said he did that because of The information at hand which is there is no corona virus in Nigeria 
He just said a lot come to light yesterday 
At least he came forward to accept what he did wrong 
How many governors will do this?? It has happened the issue is what next ?",https://twitter.com/tomidenath/status/1240890788504113152,Wed Oct 23 04:16:00 +0000 2019,tomidenath,false,,2173,289,691,0,Goguryeo ,T.A.N❤️,tomidenath,2030,,,false
,Fri Mar 20 10:48:40 +0000 2020,,,,0,1240953397957681153,,,,en,,,1,1240953368106815488,Poonam_Verma13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Poonam_Verma13: @AdminLKO @uppol @myogiadityanath @PMOIndia @HMOIndia Pls take strict action against singer Kanika Kapoor @TheKanikakap…,https://twitter.com/Poonam_Verma13/status/1240953397957681153,Mon Jan 13 06:42:01 +0000 2020,Poonam_Verma13,false,"I recently joined Twitter to support Sana, I am from Delhi and like her a lot coz she is innocent, natural and multitalented Girl",5800,357,394,0,"Delhi, India",Shehnaaz’sFan Poonam,Poonam_Verma13,16197,,,false
,Fri Mar 20 11:47:44 +0000 2020,,,,1,1240968263376478208,qdjdstone,1240937017128546300,1571857232,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@qdjdstone @ManMundra @naval Yeah, for exactly same reason China's focus is not on virus (the problem) now. Their focus is shifted now to how to change the narrative about corona virus origin &amp; spread from China...",https://twitter.com/TimingIsGod/status/1240968263376478208,Sat Nov 16 06:10:59 +0000 2013,TimingIsGod,false,Prince of Islamic republic of China.,4802,33,679,0,China,Prince Liberal,TimingIsGod,2891,,,false
,Fri Mar 20 08:25:53 +0000 2020,,,,0,1240917465665867777,,,,en,,,53,1240697692235284480,THAYOJOSHUA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @THAYOJOSHUA: I’m depressed
I’m Lonely 
I’m tired of life 
But then Corona and suddenly no one wants to leave planet Earth😂😂",https://twitter.com/MizaDaDawn/status/1240917465665867777,Sat Jan 03 06:25:05 +0000 2015,MizaDaDawn,false,"BRANDS, 🕶MUSIC,🎧 EVENTS 🏄⛳🔥 🎽1st official @KonkheC AMBASSADOR,@NguniOrganics and
@EventsLesmo Promoter 😎 CEO @Press_play___💿 DM FOR PROMO🎁",128422,31421,26007,18,"Johannesburg, South Africa",MizaNoMadzala😷,MizaDaDawn,132441,,,false
,Fri Mar 20 09:34:15 +0000 2020,,,,0,1240934671107731456,,,,en,,,104812,1240620727306510342,CandiceBenbow,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @CandiceBenbow: This is Generation Z. 

I want to name that because folks love calling everybody 40 and under Millennials.

Millennials…",https://twitter.com/RafaelTroncoso1/status/1240934671107731456,Sun Sep 11 20:50:01 +0000 2011,RafaelTroncoso1,false,"Preocupado por la situación mundial, huyendo de los ismos, especialmente si son neo.",1035,248,414,9,España,Rafael Troncoso,RafaelTroncoso1,22127,,http://rafatroncoso.wix.com/arte-e-historia-sel,false
,Fri Mar 20 12:28:11 +0000 2020,,,,1,1240978441027158019,murtazawahab1,,724554176366284800,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@murtazawahab1 Can we have online helpline, where people who suspectsymptoms of Corona can talk to medical personnel to assess need to go to hospital.Those positive can stay in isolation at home knowing they can talk to a doctor for further follow up.",https://twitter.com/naseemislam8/status/1240978441027158019,Sat Feb 27 16:50:31 +0000 2010,naseemislam8,false,Pathologist . Member Pakistan Medical Association Member The Cardiac Foundation,2741,319,391,2,Karachi,Naseem Shaikh,naseemislam8,1360,,,false
,Fri Mar 20 06:45:18 +0000 2020,,,,0,1240892154295304194,,,,en,,,1847,1240818083398184961,HayleyKiyoko,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @HayleyKiyoko: Pls do not act like these idiots. When you or your family member can’t get medical help in an emergency due to overworked…,https://twitter.com/ankneej0y/status/1240892154295304194,Fri Aug 10 22:59:15 +0000 2018,ankneej0y,false,opera nerd / uofl school of music,4061,115,119,0,,annie joy,ankneej0y,742,,,false
,Fri Mar 20 06:47:48 +0000 2020,,,,0,1240892783797374976,,,,en,,,282055,1240335912329977858,MakedaMorrison,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @MakedaMorrison: Day 5: We have rediscovered farming,https://twitter.com/fidelbazurita/status/1240892783797374976,Sun Feb 28 04:50:33 +0000 2010,fidelbazurita,false,gatolico,21472,63,399,1,NO TENGO INSTAGRAM,figo from 𝗙𝗔𝗖𝗘𝗕𝗢𝗢𝗞,fidelbazurita,1805,,,false
,Fri Mar 20 07:00:29 +0000 2020,,,,0,1240895974568050688,,,,en,,,870,1240751991527280642,JayFromTGF,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @JayFromTGF: Corona Virus + Police shutting us down is the universe basically saying “mate, stay inside, do absolutely nothing and overt…",https://twitter.com/Bradwilson401/status/1240895974568050688,Wed Nov 16 20:57:24 +0000 2016,Bradwilson401,false,its Cool to be Nice,89,4,68,0,"Maidstone, South East",Brad Wilson,Bradwilson401,8,,,false
,Fri Mar 20 15:14:47 +0000 2020,covid_19 stayhome selfisolation corona inthistogether drawing chronicles canada coronaviruscanada anxiety notalone thestayathomeclub,https://twitter.com/JuliePrescesky/status/1241020368619548675/photo/1,,2,1241020368619548675,,,,en,,false,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Day 4 (yesterday) of chronicling staying in. Also check out sweet day-in-the-life illustrations by @moonandsparrow and @mitaliruths
#covid_19 #stayhome #selfisolation #corona #inthistogether #drawing #chronicles #canada #coronaviruscanada #anxiety #notalone #thestayathomeclub https://t.co/M84vYOeGiD",https://twitter.com/JuliePrescesky/status/1241020368619548675,Sun Dec 05 22:08:28 +0000 2010,JuliePrescesky,false,"✏ Illustrator 📖 Writer ✳ Graphic Designer | 
SCBWI Coordinator. May be addicted to mocha smoothies. https://t.co/GCGVA3QlCF",315,5901,6231,143,"Montreal, QC, Canada",Julie Prescesky,JuliePrescesky,2691,,http://linktr.ee/julieprescesky,false
,Fri Mar 20 08:12:35 +0000 2020,,,,0,1240914117172408321,,,,en,,,1354,1240793631423729664,hwatysehun,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @hwatysehun: @/outrofenty has: 
- fat shamed a NCTzen
- made fun of Wendy’s injury
- used the corona virus to make fun of EXO

How is sh…",https://twitter.com/farahmie39/status/1240914117172408321,Wed Mar 28 15:25:10 +0000 2018,farahmie39,false,"SONE 💗
NCTzen💚
WayZenNi💚
ONEIT💙
Superm💗
Yo DREAM!🤘🏻

https://t.co/aglOxUZbR5",160710,549,3629,0,Malaysia,툥프⁰⁰💚 ↺,farahmie39,102087,,,false
,Fri Mar 20 10:13:21 +0000 2020,,,,0,1240944511234252800,itstarekali,1240834249055494100,236160931,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@itstarekali I seen one about the corona virus they had masks on 😫😂,https://twitter.com/abcdejiah/status/1240944511234252800,Mon Feb 14 16:46:34 +0000 2011,abcdejiah,false,"Twenty Something, Introvert, Unapologetic, Free Spirit w/a restless mind. #BlackLivesMatter #ripbobbie #MuteRKelly 03/02/42-12/10/19 ❤️ $khadejiahcole",39524,2256,2272,9,11/27/30-08/03/13 ❤️,Dejiah 🌻,abcdejiah,57461,,http://philantropist-off.tumblr.com,false
,Fri Mar 20 08:17:57 +0000 2020,,,,0,1240915468703195136,,,,en,,,1738,1240880887321038849,_SJPeace_,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @_SJPeace_: Iran is facing a Corona virus Catastrophe due to U.S sanctions which are preventing the import of much needed medicine and m…,https://twitter.com/voxnihiliation/status/1240915468703195136,Wed May 04 14:59:23 +0000 2011,voxnihiliation,false,,4788,199,247,10,,🤡,voxnihiliation,31264,,,false
,Fri Mar 20 14:17:20 +0000 2020,,,,0,1241005911533109249,,,,en,,,181370,1240334979701395458,Khydill,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @_Dillionnn: When this Corona shit passes we have to promise each other that we’re going to tell our kids that we survived a zombie apoc…,https://twitter.com/wangwungsss/status/1241005911533109249,Thu Dec 13 13:16:30 +0000 2012,wangwungsss,false,Lembek amat kek yupi,55,153,284,0,,rasahsambat,wangwungsss,11670,,,false
,Fri Mar 20 14:59:34 +0000 2020,,,,0,1241016539710660608,,,,en,,,49352,1240618235499819008,ioproducer,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ioproducer: There was a nasty flu that went round in December / early Jan. I’m telling you, that was corona. Bare ppl were sick (includ…",https://twitter.com/JanishaRenee_/status/1241016539710660608,Thu Jan 28 05:28:04 +0000 2010,JanishaRenee_,false,,14123,1016,1133,3,,🐛🦋,JanishaRenee_,71109,,https://www.youtube.com/channel/UCRQQ2Xo3mNCx7jdTSTosixw,false
,Fri Mar 20 13:29:54 +0000 2020,,https://twitter.com/RealMattGannon/status/1240486031918391296/video/1,,0,1240993974518718465,,,,en,,false,41731,1240743583860195328,itscesaryo,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @itscesaryo: celebrities making singing videos as corona virus now tops over 230k cases worldwide  https://t.co/HPVjPn2fso,https://twitter.com/stardreamt/status/1240993974518718465,Tue Jan 10 01:12:30 +0000 2017,stardreamt,false,something Lynyrd this way Skynyrds,51430,56,714,0,,Hailey,stardreamt,17464,,,false
,Fri Mar 20 11:45:02 +0000 2020,,,,0,1240967584385826817,,,,en,,,104812,1240620727306510342,CandiceBenbow,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @CandiceBenbow: This is Generation Z. 

I want to name that because folks love calling everybody 40 and under Millennials.

Millennials…",https://twitter.com/gmit32/status/1240967584385826817,Sat Apr 04 16:37:54 +0000 2009,gmit32,false,Mi cama está orientada de Norte a Sur. De Este a Oeste es como te acomodan en la tumba.,212791,373,143,11,Misent,Tele-Griseo,gmit32,37318,,https://cowfaceblog.wordpress.com/,false
,Fri Mar 20 09:43:58 +0000 2020,culture COVID2019de CoronaVirusChallenge UNESCO,,,0,1240937116143509504,,,,en,,,4605,1240445887320653832,Sociocultural__,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Sociocultural__: #culture #COVID2019de #CoronaVirusChallenge #UNESCO
Keep your self away from corona virus.
Stay save https://t.co/aJHC…",https://twitter.com/AlaenArnilla/status/1240937116143509504,Thu Jan 22 05:12:43 +0000 2015,AlaenArnilla,false,Praying he’ll be my last👇💚,14432,864,467,0,JAE•PANABO~DVO➰,Kryzzha Alaen,AlaenArnilla,71855,,,false
,Fri Mar 20 10:15:37 +0000 2020,,,https://youtu.be/zFN5LUaqxOA,0,1240945078698487810,,,,en,,false,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MUST WATCH: (Corona)Viruses as the release of toxins from cells: https://t.co/xJsPz8gxen via @YouTube,https://twitter.com/Joenuthinfarmer/status/1240945078698487810,Sat Apr 06 04:22:45 +0000 2013,Joenuthinfarmer,false,"Theological & Political Alien. Conversationalist. Friend of Sinners. CI, EO, FE, FP, RC sympathizer. Reluctant/Penitent TR troll. FDA approved.",4376,146,315,5,Right Here,Joe nuthin Farmer,Joenuthinfarmer,6809,,http://ThisExplainsMore.com,false
,Fri Mar 20 05:40:48 +0000 2020,,,https://twitter.com/Gordough_/status/1240666954958069768,1,1240875919306190848,,,,en,,false,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I haven’t seen a bird since it all started 🥴 https://t.co/I41eZxgkub,https://twitter.com/Livan_The_Tv/status/1240875919306190848,Sun Nov 13 18:35:04 +0000 2011,Livan_The_Tv,false,"Tears and rain, fall down on my face, my body is unable to stay yet my heart is unwilling to leave.",5644,326,481,0,,Akiba ‎⍟,Livan_The_Tv,3699,,,false
,Fri Mar 20 14:56:11 +0000 2020,,,,0,1241015687797243905,,,,en,,,65562,1240666954958069768,Gordough_,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Gordough_: Corona Virus isn't real, the government just wants everyone inside for two weeks so they can change the batteries in the bir…",https://twitter.com/willikampmann/status/1241015687797243905,Tue Jul 13 21:14:35 +0000 2010,willikampmann,false,Professionelle Übelkrähe,28434,81,229,10,,Willi Kampmann,willikampmann,8937,,,false
,Fri Mar 20 06:52:25 +0000 2020,Corona,,,0,1240893941991571456,,,,en,,,1539,1240595468435914753,Vijayabaskarofl,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Vijayabaskarofl: #Corona:All 3 +ve cases in TN are imported cases from diff regions with travel histories.We identified all d 3 Pts onl…,https://twitter.com/sSJjtEw59R9mB5u/status/1240893941991571456,Sat Dec 28 06:39:30 +0000 2019,sSJjtEw59R9mB5u,false,ஆன்மீகமே அறிவியல்... தேசியமும் தெய்வீகமும் எனது இரு கண்கள்... கடவுள் பக்தன்...,818,45,606,0,Singapore,Palani Samy தேசியவாதி,sSJjtEw59R9mB5u,779,,,false
,Fri Mar 20 10:46:10 +0000 2020,,,,0,1240952768652693505,,,,en,,,181370,1240334979701395458,Khydill,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @_Dillionnn: When this Corona shit passes we have to promise each other that we’re going to tell our kids that we survived a zombie apoc…,https://twitter.com/ceddy_louis/status/1240952768652693505,Sun Dec 24 06:19:55 +0000 2017,ceddy_louis,false,Ailurophile. Pluviophile. Bibliophile. Isolophile,11488,173,129,0,,Valkyrie,ceddy_louis,4144,,,false
,Fri Mar 20 13:22:33 +0000 2020,,,,0,1240992121965948928,,,,en,,,31,1240990065138032652,JackieKane,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @JackieKane: Thieves now posing as officials doing door rounds to test for corona... FFS, lowlife gits. DO NOT LET THEM IN. Scam!",https://twitter.com/_Brian_Hunter/status/1240992121965948928,Mon Jun 18 10:22:19 +0000 2018,_Brian_Hunter,false,"QTS/PGCE Secondary Computing BCU graduate, computing nerd, Black Sabbath supporter, and socialist. Free IT telephone advice to #NHS staff, #teachers et al",14271,2649,4983,0,"Solihull, England",Brian Hunter,_Brian_Hunter,5250,,,false
,Fri Mar 20 10:47:16 +0000 2020,,,,0,1240953047594999815,,,,en,,,696,1240933645734510592,William_Ukpe,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @William_Ukpe: Since January 2020..Lassa fever has killed 56 Nigerians.

There are more known cases of Lassa fever than Corona Virus in…",https://twitter.com/kay3167/status/1240953047594999815,Mon Jul 06 19:48:08 +0000 2015,kay3167,false,Political||Safety Officer||Concepts||Sports-Chelsea#F1-Ferrari#NBA#NFL#ATP/WTA||investors needed||Family,85923,1226,3690,0,"Lagos, Nigeria",MrKayKalu,kay3167,38419,,,false
,Fri Mar 20 10:16:24 +0000 2020,,,,1,1240945278837907456,tach53221,1240924345666420700,2297902123,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@tach53221 lmao i literally came up with this because i thought of doing out spot but it's about washing ur hands for corona and guilt is the corona and the blood is the little virus bois,https://twitter.com/jim_kretschmer/status/1240945278837907456,Fri Nov 25 00:56:13 +0000 2016,jim_kretschmer,false,🕺🇦🇺🏳️‍🌈,33587,22,421,0,they / them,Jim Kretschmer,jim_kretschmer,367,,http://instagram.com/jim_kretschmer,false
,Fri Mar 20 06:45:48 +0000 2020,,,,0,1240892277859508224,,,,en,"Coventry, England",,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Morning its Friday how is everyone? Anyone struggling with this Corona virus situation?,https://twitter.com/saguest67/status/1240892277859508224,Fri Jan 07 14:59:31 +0000 2011,saguest67,false,"35years in fresh produce king of limes love my sport especially football ,currently follow my boy in non league for Coventry Sphinx FC",19863,692,1286,21,coventry / cabo roig Spain,Stuart Guest,saguest67,31259,,,false
,Fri Mar 20 09:32:02 +0000 2020,,,,0,1240934113324019713,,,,en,,,97,1240709218333679622,Free11_09,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Free11_09: Look at Italy ! which is no where at the start and it became second home for corona suddenly, that's why we need to take two…",https://twitter.com/Insighttt/status/1240934113324019713,Sat Sep 30 09:12:28 +0000 2017,Insighttt,false,Introvert and Musicophile☺️,24480,322,478,0,Planet Earth,Parimala🌸,Insighttt,6727,,,false
,Fri Mar 20 12:52:47 +0000 2020,,,,0,1240984632243429377,,,,en,,,3191,1240479556877848577,ZakLFC7,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @ZakLFC7: Aldi you know. By the time you finish that questionnaire the corona will be over,https://twitter.com/molliebowkerx/status/1240984632243429377,Fri Sep 01 09:51:13 +0000 2017,molliebowkerx,false,,15527,364,462,0,"Bolton, England",moo 🥝,molliebowkerx,3732,,,false
,Fri Mar 20 12:19:08 +0000 2020,,,,0,1240976166585942016,MKBHD,1240975905448738800,29873662,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@MKBHD Great but is it on CORONA VIRUS ☺️,https://twitter.com/avishkr/status/1240976166585942016,Sun Jan 24 06:32:54 +0000 2010,avishkr,false,i do what i love.. &.. i never give up on what i love !,9156,65,482,0,New Delhi,Avinash Sharma,avishkr,1060,,https://twitter.com/avishkr,false
,Fri Mar 20 06:07:30 +0000 2020,,https://twitter.com/Alayonimiii/status/1240734005051437068/photo/1,,0,1240882637893447680,,,,en,,false,6376,1240734005051437068,Alayonimiii,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Alayonimiii: Final year Students: Last Card

ASUU: Pick 2

Corona: Everybody General Market https://t.co/YCrOU0dzd1",https://twitter.com/Jephersvn/status/1240882637893447680,Thu Nov 01 14:55:14 +0000 2012,Jephersvn,false,Catfish Account,1835,324,498,3,Nigeria,J.,Jephersvn,15538,,,false
,Fri Mar 20 05:20:48 +0000 2020,,,,0,1240870886481309696,,,,en,,,49352,1240618235499819008,ioproducer,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ioproducer: There was a nasty flu that went round in December / early Jan. I’m telling you, that was corona. Bare ppl were sick (includ…",https://twitter.com/kawaii_thuggin/status/1240870886481309696,Mon Oct 13 22:21:32 +0000 2014,kawaii_thuggin,false,"Good vibes... follow me on insta, YouNow and sc:Kyalovv",28987,181,558,0,,Kya,kawaii_thuggin,4306,,,false
